指標名稱,年度季別,分區業務組,縣市別,醫事機構代碼,醫事機構名稱,院所指標值,所屬分區業務組指標值,全國指標值
就診後同日於同醫院因同疾病再次就診率,106Q3,南區業務組,臺南市(原縣)新營區,1541011162,信一骨科醫院,0.0000,0.00980,0.00950
就診後同日於同醫院因同疾病再次就診率,106Q2,南區業務組,臺南市(原縣)新營區,1541011162,信一骨科醫院,0.0000,0.00980,0.00950
就診後同日於同醫院因同疾病再次就診率,106Q2,南區業務組,臺南市(原縣)白河區,1541031048,佑昇醫院,0.0000,0.00980,0.00950
就診後同日於同醫院因同疾病再次就診率,106Q3,南區業務組,臺南市(原縣)白河區,1541031048,佑昇醫院,0.0000,0.00980,0.00950
就診後同日於同醫院因同疾病再次就診率,106Q1,南區業務組,臺南市(原縣)白河區,1541031048,佑昇醫院,0.0000,0.00950,0.00940
就診後同日於同醫院因同疾病再次就診率,103Q3,南區業務組,臺南市(原縣)白河區,1541031048,佑昇醫院,0.0000,0.01010,0.00970
就診後同日於同醫院因同疾病再次就診率,103Q1,南區業務組,臺南市(原縣)白河區,1541031048,佑昇醫院,0.0000,0.00930,0.00920
就診後同日於同醫院因同疾病再次就診率,100Q1,南區業務組,臺南市(原縣)白河區,1541031048,佑昇醫院,0.0000,0.00800,0.00820
就診後同日於同醫院因同疾病再次就診率,100Q2,南區業務組,臺南市(原縣)白河區,1541031048,佑昇醫院,0.0000,0.00880,0.00870
就診後同日於同醫院因同疾病再次就診率,105Q4,南區業務組,臺南市(原縣)白河區,1541031048,佑昇醫院,0.0000,0.00970,0.00930
就診後同日於同醫院因同疾病再次就診率,105Q2,南區業務組,臺南市(原縣)白河區,1541031048,佑昇醫院,0.0000,0.00980,0.00930
就診後同日於同醫院因同疾病再次就診率,102Q4,南區業務組,臺南市(原縣)白河區,1541031048,佑昇醫院,0.0000,0.00990,0.00960
就診後同日於同醫院因同疾病再次就診率,105Q3,南區業務組,臺南市(原縣)白河區,1541031048,佑昇醫院,0.0000,0.00990,0.00930
就診後同日於同醫院因同疾病再次就診率,102Q3,南區業務組,臺南市(原縣)白河區,1541031048,佑昇醫院,0.0000,0.01000,0.00960
就診後同日於同醫院因同疾病再次就診率,102Q3,南區業務組,臺南市(原縣)白河區,1541031048,佑昇醫院,0.0000,0.01000,0.00960
就診後同日於同醫院因同疾病再次就診率,105Q1,南區業務組,臺南市(原縣)白河區,1541031048,佑昇醫院,0.0000,0.00900,0.00880
就診後同日於同醫院因同疾病再次就診率,102Q2,南區業務組,臺南市(原縣)白河區,1541031048,佑昇醫院,0.0000,0.01000,0.00950
就診後同日於同醫院因同疾病再次就診率,104Q3,南區業務組,臺南市(原縣)白河區,1541031048,佑昇醫院,0.0000,0.00970,0.00930
就診後同日於同醫院因同疾病再次就診率,104Q4,南區業務組,臺南市(原縣)白河區,1541031048,佑昇醫院,0.0000,0.00910,0.00930
就診後同日於同醫院因同疾病再次就診率,104Q1,南區業務組,臺南市(原縣)白河區,1541031048,佑昇醫院,0.0000,0.00990,0.00930
就診後同日於同醫院因同疾病再次就診率,102Q1,南區業務組,臺南市(原縣)白河區,1541031048,佑昇醫院,0.0000,0.00940,0.00920
就診後同日於同醫院因同疾病再次就診率,104Q2,南區業務組,臺南市(原縣)白河區,1541031048,佑昇醫院,0.0000,0.01030,0.00970
就診後同日於同醫院因同疾病再次就診率,101Q3,南區業務組,臺南市(原縣)白河區,1541031048,佑昇醫院,0.0000,0.00940,0.00920
就診後同日於同醫院因同疾病再次就診率,103Q4,南區業務組,臺南市(原縣)白河區,1541031048,佑昇醫院,0.0000,0.00980,0.00940
就診後同日於同醫院因同疾病再次就診率,101Q4,南區業務組,臺南市(原縣)白河區,1541031048,佑昇醫院,0.0000,0.00940,0.00930
就診後同日於同醫院因同疾病再次就診率,100Q4,南區業務組,臺南市(原縣)白河區,1541031048,佑昇醫院,0.0000,0.00910,0.00880
就診後同日於同醫院因同疾病再次就診率,101Q1,南區業務組,臺南市(原縣)白河區,1541031048,佑昇醫院,0.0000,0.00890,0.00870
就診後同日於同醫院因同疾病再次就診率,101Q2,南區業務組,臺南市(原縣)白河區,1541031048,佑昇醫院,0.0000,0.00930,0.00920
就診後同日於同醫院因同疾病再次就診率,103Q2,南區業務組,臺南市(原縣)白河區,1541031048,佑昇醫院,0.0000,0.00990,0.00960
就診後同日於同醫院因同疾病再次就診率,100Q3,南區業務組,臺南市(原縣)白河區,1541031048,佑昇醫院,0.0000,0.00880,0.00880
就診後同日於同醫院因同疾病再次就診率,106Q1,南區業務組,臺南市(原縣)佳里區,1541050016,新生醫院,0.0000,0.00950,0.00940
就診後同日於同醫院因同疾病再次就診率,106Q3,南區業務組,臺南市(原縣)佳里區,1541050016,新生醫院,0.0000,0.00980,0.00950
就診後同日於同醫院因同疾病再次就診率,106Q2,南區業務組,臺南市(原縣)佳里區,1541050016,新生醫院,0.0000,0.00980,0.00950
就診後同日於同醫院因同疾病再次就診率,105Q1,南區業務組,臺南市(原縣)佳里區,1541050016,新生醫院,0.0000,0.00900,0.00880
就診後同日於同醫院因同疾病再次就診率,105Q2,南區業務組,臺南市(原縣)佳里區,1541050016,新生醫院,0.0000,0.00980,0.00930
就診後同日於同醫院因同疾病再次就診率,102Q4,南區業務組,臺南市(原縣)佳里區,1541050016,新生醫院,0.0000,0.00990,0.00960
就診後同日於同醫院因同疾病再次就診率,105Q3,南區業務組,臺南市(原縣)佳里區,1541050016,新生醫院,0.0000,0.00990,0.00930
就診後同日於同醫院因同疾病再次就診率,104Q1,南區業務組,臺南市(原縣)佳里區,1541050016,新生醫院,0.0000,0.00990,0.00930
就診後同日於同醫院因同疾病再次就診率,102Q1,南區業務組,臺南市(原縣)佳里區,1541050016,新生醫院,0.0000,0.00940,0.00920
就診後同日於同醫院因同疾病再次就診率,104Q2,南區業務組,臺南市(原縣)佳里區,1541050016,新生醫院,0.0000,0.01030,0.00970
就診後同日於同醫院因同疾病再次就診率,102Q2,南區業務組,臺南市(原縣)佳里區,1541050016,新生醫院,0.0000,0.01000,0.00950
就診後同日於同醫院因同疾病再次就診率,104Q3,南區業務組,臺南市(原縣)佳里區,1541050016,新生醫院,0.0006,0.00970,0.00930
就診後同日於同醫院因同疾病再次就診率,104Q4,南區業務組,臺南市(原縣)佳里區,1541050016,新生醫院,0.0007,0.00910,0.00930
就診後同日於同醫院因同疾病再次就診率,100Q4,南區業務組,臺南市(原縣)佳里區,1541050016,新生醫院,0.0000,0.00910,0.00880
就診後同日於同醫院因同疾病再次就診率,101Q1,南區業務組,臺南市(原縣)佳里區,1541050016,新生醫院,0.0000,0.00890,0.00870
就診後同日於同醫院因同疾病再次就診率,101Q2,南區業務組,臺南市(原縣)佳里區,1541050016,新生醫院,0.0000,0.00930,0.00920
就診後同日於同醫院因同疾病再次就診率,101Q3,南區業務組,臺南市(原縣)佳里區,1541050016,新生醫院,0.0000,0.00940,0.00920
就診後同日於同醫院因同疾病再次就診率,103Q4,南區業務組,臺南市(原縣)佳里區,1541050016,新生醫院,0.0000,0.00980,0.00940
就診後同日於同醫院因同疾病再次就診率,101Q4,南區業務組,臺南市(原縣)佳里區,1541050016,新生醫院,0.0000,0.00940,0.00930
就診後同日於同醫院因同疾病再次就診率,103Q1,南區業務組,臺南市(原縣)佳里區,1541050016,新生醫院,0.0000,0.00930,0.00920
就診後同日於同醫院因同疾病再次就診率,100Q1,南區業務組,臺南市(原縣)佳里區,1541050016,新生醫院,0.0000,0.00800,0.00820
就診後同日於同醫院因同疾病再次就診率,100Q2,南區業務組,臺南市(原縣)佳里區,1541050016,新生醫院,0.0000,0.00880,0.00870
就診後同日於同醫院因同疾病再次就診率,103Q2,南區業務組,臺南市(原縣)佳里區,1541050016,新生醫院,0.0000,0.00990,0.00960
就診後同日於同醫院因同疾病再次就診率,100Q3,南區業務組,臺南市(原縣)佳里區,1541050016,新生醫院,0.0000,0.00880,0.00880
就診後同日於同醫院因同疾病再次就診率,103Q3,南區業務組,臺南市(原縣)佳里區,1541050016,新生醫院,0.0000,0.01010,0.00970
就診後同日於同醫院因同疾病再次就診率,105Q4,南區業務組,臺南市(原縣)佳里區,1541050016,新生醫院,0.0000,0.00970,0.00930
就診後同日於同醫院因同疾病再次就診率,102Q3,南區業務組,臺南市(原縣)佳里區,1541050016,新生醫院,0.0000,0.01000,0.00960
就診後同日於同醫院因同疾病再次就診率,102Q3,南區業務組,臺南市(原縣)佳里區,1541050016,新生醫院,0.0000,0.01000,0.00960
就診後同日於同醫院因同疾病再次就診率,100Q1,南區業務組,臺南市(原縣)善化區,1541070063,謝醫院,0.0000,0.00800,0.00820
就診後同日於同醫院因同疾病再次就診率,103Q1,南區業務組,臺南市(原縣)善化區,1541070063,謝醫院,0.0003,0.00930,0.00920
就診後同日於同醫院因同疾病再次就診率,100Q2,南區業務組,臺南市(原縣)善化區,1541070063,謝醫院,0.0000,0.00880,0.00870
就診後同日於同醫院因同疾病再次就診率,103Q2,南區業務組,臺南市(原縣)善化區,1541070063,謝醫院,0.0000,0.00990,0.00960
就診後同日於同醫院因同疾病再次就診率,100Q3,南區業務組,臺南市(原縣)善化區,1541070063,謝醫院,0.0000,0.00880,0.00880
就診後同日於同醫院因同疾病再次就診率,103Q3,南區業務組,臺南市(原縣)善化區,1541070063,謝醫院,0.0000,0.01010,0.00970
就診後同日於同醫院因同疾病再次就診率,102Q3,南區業務組,臺南市(原縣)善化區,1541070063,謝醫院,0.0003,0.01000,0.00960
就診後同日於同醫院因同疾病再次就診率,102Q3,南區業務組,臺南市(原縣)善化區,1541070063,謝醫院,0.0003,0.01000,0.00960
就診後同日於同醫院因同疾病再次就診率,105Q1,南區業務組,臺南市(原縣)善化區,1541070063,謝醫院,0.0000,0.00900,0.00880
就診後同日於同醫院因同疾病再次就診率,105Q2,南區業務組,臺南市(原縣)善化區,1541070063,謝醫院,0.0000,0.00980,0.00930
就診後同日於同醫院因同疾病再次就診率,102Q4,南區業務組,臺南市(原縣)善化區,1541070063,謝醫院,0.0003,0.00990,0.00960
就診後同日於同醫院因同疾病再次就診率,105Q3,南區業務組,臺南市(原縣)善化區,1541070063,謝醫院,0.0000,0.00990,0.00930
就診後同日於同醫院因同疾病再次就診率,104Q1,南區業務組,臺南市(原縣)善化區,1541070063,謝醫院,0.0000,0.00990,0.00930
就診後同日於同醫院因同疾病再次就診率,102Q1,南區業務組,臺南市(原縣)善化區,1541070063,謝醫院,0.0003,0.00940,0.00920
就診後同日於同醫院因同疾病再次就診率,104Q2,南區業務組,臺南市(原縣)善化區,1541070063,謝醫院,0.0000,0.01030,0.00970
就診後同日於同醫院因同疾病再次就診率,102Q2,南區業務組,臺南市(原縣)善化區,1541070063,謝醫院,0.0000,0.01000,0.00950
就診後同日於同醫院因同疾病再次就診率,104Q3,南區業務組,臺南市(原縣)善化區,1541070063,謝醫院,0.0000,0.00970,0.00930
就診後同日於同醫院因同疾病再次就診率,104Q4,南區業務組,臺南市(原縣)善化區,1541070063,謝醫院,0.0000,0.00910,0.00930
就診後同日於同醫院因同疾病再次就診率,100Q4,南區業務組,臺南市(原縣)善化區,1541070063,謝醫院,0.0000,0.00910,0.00880
就診後同日於同醫院因同疾病再次就診率,101Q1,南區業務組,臺南市(原縣)善化區,1541070063,謝醫院,0.0006,0.00890,0.00870
就診後同日於同醫院因同疾病再次就診率,101Q2,南區業務組,臺南市(原縣)善化區,1541070063,謝醫院,0.0000,0.00930,0.00920
就診後同日於同醫院因同疾病再次就診率,101Q3,南區業務組,臺南市(原縣)善化區,1541070063,謝醫院,0.0000,0.00940,0.00920
就診後同日於同醫院因同疾病再次就診率,101Q4,南區業務組,臺南市(原縣)善化區,1541070063,謝醫院,0.0006,0.00940,0.00930
就診後同日於同醫院因同疾病再次就診率,103Q4,南區業務組,臺南市(原縣)善化區,1541070063,謝醫院,0.0000,0.00980,0.00940
就診後同日於同醫院因同疾病再次就診率,102Q4,高屏業務組,高雄市(原縣)鳳山區,1542010052,大東醫院,0.0060,0.00760,0.00960
就診後同日於同醫院因同疾病再次就診率,100Q1,高屏業務組,高雄市(原縣)鳳山區,1542010052,大東醫院,0.0044,0.00610,0.00820
就診後同日於同醫院因同疾病再次就診率,103Q1,高屏業務組,高雄市(原縣)鳳山區,1542010052,大東醫院,0.0073,0.00730,0.00920
就診後同日於同醫院因同疾病再次就診率,100Q2,高屏業務組,高雄市(原縣)鳳山區,1542010052,大東醫院,0.0048,0.00660,0.00870
就診後同日於同醫院因同疾病再次就診率,103Q2,高屏業務組,高雄市(原縣)鳳山區,1542010052,大東醫院,0.0090,0.00750,0.00960
就診後同日於同醫院因同疾病再次就診率,100Q3,高屏業務組,高雄市(原縣)鳳山區,1542010052,大東醫院,0.0056,0.00670,0.00880
就診後同日於同醫院因同疾病再次就診率,105Q4,高屏業務組,高雄市(原縣)鳳山區,1542010052,大東醫院,0.0099,0.00810,0.00930
就診後同日於同醫院因同疾病再次就診率,104Q4,高屏業務組,高雄市(原縣)鳳山區,1542010052,大東醫院,0.0094,0.00770,0.00930
就診後同日於同醫院因同疾病再次就診率,102Q3,高屏業務組,高雄市(原縣)鳳山區,1542010052,大東醫院,0.0056,0.00750,0.00960
就診後同日於同醫院因同疾病再次就診率,102Q3,高屏業務組,高雄市(原縣)鳳山區,1542010052,大東醫院,0.0056,0.00750,0.00960
就診後同日於同醫院因同疾病再次就診率,105Q1,高屏業務組,高雄市(原縣)鳳山區,1542010052,大東醫院,0.0086,0.00700,0.00880
就診後同日於同醫院因同疾病再次就診率,105Q2,高屏業務組,高雄市(原縣)鳳山區,1542010052,大東醫院,0.0103,0.00750,0.00930
就診後同日於同醫院因同疾病再次就診率,105Q3,高屏業務組,高雄市(原縣)鳳山區,1542010052,大東醫院,0.0086,0.00800,0.00930
就診後同日於同醫院因同疾病再次就診率,103Q4,高屏業務組,高雄市(原縣)鳳山區,1542010052,大東醫院,0.0068,0.00780,0.00940
就診後同日於同醫院因同疾病再次就診率,104Q1,高屏業務組,高雄市(原縣)鳳山區,1542010052,大東醫院,0.0093,0.00750,0.00930
就診後同日於同醫院因同疾病再次就診率,102Q1,高屏業務組,高雄市(原縣)鳳山區,1542010052,大東醫院,0.0061,0.00690,0.00920
就診後同日於同醫院因同疾病再次就診率,104Q2,高屏業務組,高雄市(原縣)鳳山區,1542010052,大東醫院,0.0086,0.00790,0.00970
就診後同日於同醫院因同疾病再次就診率,102Q2,高屏業務組,高雄市(原縣)鳳山區,1542010052,大東醫院,0.0075,0.00710,0.00950
就診後同日於同醫院因同疾病再次就診率,104Q3,高屏業務組,高雄市(原縣)鳳山區,1542010052,大東醫院,0.0090,0.00790,0.00930
就診後同日於同醫院因同疾病再次就診率,103Q3,高屏業務組,高雄市(原縣)鳳山區,1542010052,大東醫院,0.0083,0.00800,0.00970
就診後同日於同醫院因同疾病再次就診率,100Q4,高屏業務組,高雄市(原縣)鳳山區,1542010052,大東醫院,0.0037,0.00670,0.00880
就診後同日於同醫院因同疾病再次就診率,101Q1,高屏業務組,高雄市(原縣)鳳山區,1542010052,大東醫院,0.0055,0.00650,0.00870
就診後同日於同醫院因同疾病再次就診率,101Q2,高屏業務組,高雄市(原縣)鳳山區,1542010052,大東醫院,0.0059,0.00710,0.00920
就診後同日於同醫院因同疾病再次就診率,101Q3,高屏業務組,高雄市(原縣)鳳山區,1542010052,大東醫院,0.0054,0.00660,0.00920
就診後同日於同醫院因同疾病再次就診率,101Q4,高屏業務組,高雄市(原縣)鳳山區,1542010052,大東醫院,0.0065,0.00700,0.00930
就診後同日於同醫院因同疾病再次就診率,106Q2,高屏業務組,高雄市(原縣)鳳山區,1542010052,大東醫院,0.0093,0.00830,0.00950
就診後同日於同醫院因同疾病再次就診率,106Q3,高屏業務組,高雄市(原縣)鳳山區,1542010052,大東醫院,0.0105,0.00840,0.00950
